Driver_Age,Increase_Percentage,Total_Premium,Renewal_Indicator
35,2.28,1954.2,1
38,0.32,928.4,1
34,7.2,300.0,0
23,0.88,5000.0,1
47,6.34,300.0,1
53,27.02,386.19,1
52,12.72,2840.43,0
57,0.81,601.8,1
49,2.54,2663.2,1
37,11.2,2311.58,1
57,22.51,1090.94,1
24,0.33,2643.34,1
31,16.74,1448.9,1
30,8.25,2913.86,0
61,7.9,4318.83,1
59,31.66,570.82,1
52,13.77,1887.38,1
61,18.98,1975.77,1
31,4.37,1935.16,1
50,8.08,2697.89,1
43,9.56,2341.32,1
57,3.88,509.21,1
43,8.45,605.61,1
39,2.7,1319.79,1
53,1.55,1914.59,0
58,4.68,2010.22,1
34,13.44,2139.59,1
44,24.79,2427.35,1
29,6.12,2377.73,0
18,10.3,1597.31,0
48,1.09,4337.78,0
54,23.48,458.39,1
48,8.41,300.0,1
18,15.16,1852.56,0
39,15.82,2204.08,1
18,2.96,1848.79,0
65,7.53,1097.46,1
28,32.31,2292.35,0
63,0.94,735.36,1
59,11.49,409.31,0
31,32.77,3510.36,0
28,3.57,999.55,1
50,19.77,1791.04,1
32,27.13,902.28,1
46,13.75,1032.07,1
37,2.63,3022.91,1
18,4.06,1676.94,1
18,0.36,1694.57,0
48,17.81,401.75,0
36,18.95,1576.57,1
36,10.02,872.23,1
55,4.35,5000.0,1
62,0.8,796.32,1
40,13.99,4256.57,0
39,12.97,1867.8,1
52,24.37,569.95,0
24,13.11,3012.38,0
48,17.64,4092.39,1
53,13.7,5000.0,1
55,9.96,2037.1,1
18,5.57,879.72,0
33,23.24,860.8,0
31,10.53,2126.33,1
46,5.08,388.25,1
52,0.87,599.28,1
67,3.43,1688.09,1
37,7.85,2941.91,1
37,3.22,1298.42,1
62,2.5,5000.0,1
49,7.49,2289.6,1
64,1.86,1217.29,1
49,16.11,888.47,0
27,6.62,634.88,1
25,8.53,2679.06,1
21,1.59,809.91,1
54,3.92,2131.14,1
62,5.28,489.73,1
72,16.51,598.28,1
57,14.7,1574.5,1
62,2.52,605.04,1
36,9.58,3599.74,1
27,2.79,300.11,1
57,44.44,509.34,1
51,30.39,3795.77,0
46,8.28,3391.98,1
50,12.0,3823.62,1
49,16.17,671.14,0
64,12.77,1537.19,1
64,12.03,1869.1,1
53,31.83,1295.78,1
57,9.07,2480.6,1
52,10.11,3231.41,1
38,18.92,1490.77,1
56,11.08,558.72,1
24,13.2,2430.22,1
60,2.67,1768.27,1
27,4.64,2982.57,1
49,1.59,2486.9,1
32,7.05,3939.85,1
53,6.08,1741.17,1
44,50.0,4642.41,1
21,9.45,4479.99,0
51,15.44,2736.42,0
36,4.06,3290.38,0
58,17.81,3968.4,0
45,9.55,1379.52,1
50,11.94,4013.06,1
30,3.49,2149.84,1
36,7.95,2829.12,0
38,10.05,3150.94,1
57,8.89,2735.78,1
70,24.67,1834.77,1
32,22.85,3530.57,0
61,35.4,5000.0,1
18,11.01,5000.0,0
27,35.72,2280.45,0
30,17.87,3764.15,0
24,3.16,5000.0,1
21,5.58,1253.65,0
51,2.72,2803.11,1
41,0.04,2865.38,1
50,2.08,5000.0,1
55,0.04,4374.25,1
48,12.72,1830.32,1
54,5.54,2018.99,1
43,3.75,963.83,1
27,14.34,635.49,1
60,17.87,2628.43,1
36,37.01,2431.34,1
30,10.27,1552.49,1
42,6.19,915.52,0
31,3.64,1275.87,1
38,2.51,5000.0,1
50,2.39,827.82,1
50,5.26,417.85,1
31,48.02,2713.16,0
37,0.01,1228.13,1
61,2.2,3118.5,1
52,2.09,2858.24,1
76,12.63,504.99,1
62,4.35,2655.57,1
62,6.11,1351.36,1
24,1.61,3557.51,0
56,5.19,3556.58,1
44,1.09,681.17,1
36,7.62,459.62,1
47,1.03,3449.33,0
59,15.63,3163.66,0
52,8.36,721.26,1
31,12.87,3480.26,1
56,5.42,1649.5,1
35,4.8,300.0,1
48,1.03,1143.98,1
40,7.42,1231.85,1
41,7.23,300.0,1
56,6.31,3975.07,1
29,13.49,4135.68,1
74,17.87,4619.04,1
18,13.89,620.44,1
36,1.55,1154.18,1
50,9.73,1419.62,0
53,0.84,491.86,1
43,11.86,2170.24,0
44,4.81,760.86,1
51,1.42,1727.93,1
41,19.81,958.68,1
65,9.52,2620.0,0
57,4.38,3331.41,1
58,0.31,1561.02,1
30,7.71,1463.75,1
43,25.67,2383.74,0
40,9.07,300.0,1
29,35.63,1146.01,1
50,1.47,769.41,1
36,8.4,4189.06,1
54,16.0,5000.0,1
28,7.46,510.15,1
70,0.95,1864.16,1
31,8.74,621.82,1
48,9.46,740.85,1
56,13.05,1880.86,1
36,14.32,1368.88,1
57,14.73,1856.32,1
26,10.89,714.03,0
66,2.43,1882.85,1
45,5.18,4062.75,1
36,14.97,2959.94,1
40,30.67,432.02,1
57,0.82,5000.0,0
36,7.67,641.59,1
33,3.75,752.21,1
41,2.55,3337.88,1
27,7.05,1928.99,1
72,9.32,1530.43,1
36,0.1,1288.67,1
57,15.15,1335.25,1
48,17.14,1376.75,1
30,33.67,2526.78,0
44,1.99,2755.08,1
56,9.03,1368.18,1
42,5.56,4434.03,0
62,4.08,1905.49,1
60,8.34,2152.11,1
58,15.25,3795.59,1
38,0.23,966.92,1
28,34.87,2563.93,1
35,16.6,846.01,1
47,13.91,759.2,0
53,14.29,4708.6,1
18,4.93,5000.0,1
44,13.93,2140.06,1
47,4.89,1118.53,1
40,22.9,2473.09,0
64,1.95,1818.21,1
51,3.46,3077.57,1
64,8.01,1781.32,1
41,3.85,1795.44,1
59,5.52,774.75,1
69,6.78,1190.84,0
64,19.4,1511.31,1
28,7.41,2574.85,1
41,4.5,1044.51,0
39,2.85,5000.0,1
52,5.25,1749.93,0
55,7.25,518.6,1
32,13.71,1382.16,1
46,1.29,2849.82,1
18,2.51,1410.05,0
66,4.77,767.22,1
37,4.47,1242.07,1
45,4.97,1028.64,1
40,15.78,2529.4,1
62,3.92,1000.56,0
18,6.97,300.0,1
44,9.78,941.82,1
43,2.64,3502.36,1
38,12.68,2442.97,1
70,7.92,363.03,1
31,5.92,3297.83,1
56,16.6,3944.05,1
50,2.79,2637.23,1
63,21.47,822.82,1
34,8.23,3534.48,1
34,9.39,1498.63,0
61,20.8,1006.59,1
51,17.01,1501.9,1
21,9.2,2299.29,1
36,13.99,2633.25,1
50,5.68,1968.6,1
57,7.93,1666.59,1
34,0.64,768.62,1
18,0.94,2446.92,0
52,17.69,2006.67,1
26,0.62,2587.16,0
18,1.86,1588.64,1
18,15.89,2786.74,0
57,0.01,2571.0,1
46,3.32,1273.99,1
41,8.77,1699.05,1
65,9.05,2965.05,1
54,15.01,3110.14,1
69,7.05,3865.26,1
24,7.12,996.54,0
44,12.92,1328.88,1
20,6.9,4878.51,1
41,9.38,5000.0,1
41,22.81,2152.4,0
54,5.13,1678.82,1
45,4.86,5000.0,1
54,0.04,5000.0,1
55,9.5,2988.63,1
77,0.3,1606.36,1
40,7.01,2273.52,1
30,16.31,406.26,1
48,7.98,3348.05,1
32,3.14,1052.96,1
67,15.43,4697.17,0
40,3.14,300.0,1
36,13.21,1091.8,1
37,9.42,1947.28,1
55,1.86,1870.35,0
42,23.55,967.78,0
35,2.24,1931.81,1
69,45.65,1583.3,0
32,0.07,1940.32,1
45,3.06,1219.86,1
54,2.23,3761.95,1
20,0.14,2307.87,1
52,13.18,1270.39,1
29,11.82,2770.0,0
57,15.72,1082.9,1
30,2.97,1107.73,1
55,5.88,352.12,1
61,10.76,2419.01,1
57,5.79,2047.98,1
48,11.95,863.58,0
41,10.05,842.11,0
36,1.22,2452.34,1
67,15.19,1312.95,1
34,12.75,2455.67,1
29,10.67,378.37,0
54,1.69,619.35,1
33,3.12,3496.32,1
30,5.0,2150.02,1
23,3.28,2949.5,1
37,2.59,1315.64,1
43,16.37,944.15,1
48,10.17,3326.85,1
59,8.33,300.0,1
52,2.56,1732.65,1
42,25.02,2838.26,0
42,2.12,1306.08,0
52,15.85,5000.0,1
64,34.01,1770.03,1
46,12.99,2462.39,1
37,49.42,872.66,1
30,10.53,5000.0,1
23,2.45,1920.14,1
54,2.28,1369.22,1
53,3.92,1844.92,1
53,0.07,2672.56,1
43,11.45,1107.48,0
66,3.13,2300.13,1
37,16.88,366.46,0
59,4.45,520.29,1
44,6.54,1899.96,1
35,33.72,4846.72,0
53,2.77,314.94,1
51,12.77,1074.05,0
50,14.07,604.1,0
46,2.5,1289.28,1
44,6.95,1812.52,1
80,4.31,1456.35,1
62,14.78,300.0,1
55,9.74,380.15,1
46,6.46,618.4,1
60,15.11,1174.17,0
52,2.68,894.44,0
45,14.01,1214.42,1
40,20.05,1605.47,0
43,21.09,1351.3,1
18,15.31,5000.0,0
48,5.24,5000.0,0
37,40.07,1853.06,1
68,4.77,995.18,1
45,10.18,1336.89,1
27,1.76,2085.44,1
44,39.35,770.93,0
29,12.17,2112.08,1
52,14.0,1392.7,1
49,0.68,4986.21,1
59,14.41,752.83,1
33,14.9,4133.2,1
45,11.14,2097.4,1
24,3.45,944.43,1
55,6.73,2863.7,0
52,1.17,1165.32,0
52,6.38,1431.85,1
45,2.79,980.01,1
51,4.29,3435.18,1
69,1.77,5000.0,1
40,2.61,763.1,1
47,0.8,3248.47,1
28,25.24,1797.56,1
31,7.56,3030.28,1
46,5.05,2054.04,1
61,7.66,1488.14,1
41,9.9,5000.0,0
41,25.49,1956.57,0
38,1.97,3216.87,1
36,3.5,995.71,1
49,37.21,4753.07,0
22,4.64,1738.03,1
64,0.23,514.52,1
35,1.6,1269.24,1
55,0.27,1925.72,1
25,45.98,1853.38,0
55,3.27,1586.61,1
55,25.71,1803.05,0
50,50.0,702.86,1
30,9.16,1751.91,0
48,0.34,1143.0,1
27,0.85,2463.62,1
41,6.57,1828.22,1
60,5.21,1040.39,1
56,9.32,2558.59,0
45,5.78,3394.31,1
30,27.19,2165.97,1
54,7.65,878.14,1
45,11.83,5000.0,0
18,22.68,1645.67,0
56,1.59,2115.58,1
44,2.61,300.04,1
63,1.14,1795.64,0
28,1.5,2993.41,1
18,7.19,1380.63,0
49,3.87,2356.07,1
49,5.5,2410.34,1
19,40.45,3156.91,0
30,1.7,1688.01,1
80,7.78,1224.62,1
40,1.04,579.7,0
55,3.83,2428.51,1
35,7.5,5000.0,1
18,29.31,900.09,0
42,4.96,2858.0,1
41,0.67,5000.0,1
39,4.91,998.66,1
43,1.58,3474.79,1
48,2.61,507.72,1
42,9.63,3503.85,1
26,0.7,313.03,1
52,6.25,300.0,1
18,9.4,765.0,0
18,5.48,2481.0,0
56,0.19,1931.82,0
52,42.35,3571.99,0
44,4.57,1642.49,1
24,15.08,686.48,1
34,3.94,1979.47,1
41,6.44,2658.71,1
21,4.92,2361.63,1
33,4.19,2438.05,1
54,0.22,2905.87,1
66,4.46,1749.2,1
38,22.03,3571.43,1
56,11.72,431.31,1
18,1.57,3706.22,1
54,8.94,3612.57,1
32,22.28,1658.4,0
49,12.04,2191.41,1
41,1.61,2544.3,0
64,20.24,5000.0,1
31,3.59,1549.58,1
54,6.05,1601.95,0
40,7.47,621.19,1
42,19.01,4642.67,1
42,26.82,2390.05,1
32,26.54,1334.16,1
44,0.08,1811.86,1
44,25.5,3125.93,1
48,0.56,1918.45,1
46,3.09,2378.74,0
56,7.24,726.07,1
58,6.54,814.07,1
29,9.28,3956.2,0
58,6.53,1041.03,1
27,27.24,828.51,0
53,2.75,300.0,1
54,3.2,3502.88,1
18,25.35,1156.28,0
46,0.8,5000.0,1
37,9.4,954.19,1
33,11.45,528.06,1
65,7.04,879.94,1
35,11.85,1800.32,1
32,1.9,5000.0,1
46,19.15,4534.39,1
55,1.51,3439.59,1
42,5.12,5000.0,1
62,0.78,1575.3,1
52,7.88,1170.2,1
18,11.08,3620.51,0
37,28.34,1719.24,1
36,13.45,847.77,0
52,7.79,300.0,1
18,26.97,767.86,1
80,6.51,2525.07,0
52,8.24,850.98,1
47,9.07,3137.59,1
62,5.28,502.2,1
80,18.23,787.91,0
58,2.05,5000.0,1
59,8.09,3413.49,1
46,12.81,1816.41,1
42,23.43,1814.6,1
37,21.53,892.26,1
32,7.11,4016.54,1
34,10.3,4065.19,1
24,5.01,1560.34,1
43,6.31,1532.7,1
19,23.67,1115.65,0
47,26.69,2145.09,1
44,22.58,300.0,1
47,1.49,1673.89,1
37,18.98,3455.18,1
80,29.64,1974.26,1
65,4.48,2850.22,1
26,7.31,2310.22,1
48,15.1,2032.31,1
35,8.26,1777.33,1
29,50.0,3149.29,1
24,6.08,1479.35,1
51,12.52,739.7,1
34,15.73,4319.37,0
59,6.81,2934.91,1
59,19.45,300.0,1
65,7.9,2175.81,1
32,5.3,300.0,1
52,1.14,548.7,1
54,5.0,2347.94,1
37,13.24,4196.22,1
33,25.42,5000.0,1
69,2.9,5000.0,1
48,4.39,354.34,1
54,1.67,5000.0,1
32,11.74,3144.36,1
26,32.24,3324.17,1
36,10.24,1068.57,0
43,9.6,2514.89,1
29,8.06,2380.53,1
44,0.93,2490.32,1
19,13.07,2816.21,0
28,9.21,1749.83,1
55,10.83,1482.6,0
54,22.91,1896.62,1
39,15.32,3871.85,1
29,15.18,3289.94,1
29,26.2,3725.85,1
39,45.99,2389.22,0
54,8.71,792.56,0
58,1.15,1105.01,1
37,6.15,3269.86,1
27,15.49,3982.79,1
49,0.28,3622.05,1
32,0.59,1906.06,1
37,0.7,2115.86,1
64,13.13,1945.44,1
57,6.95,445.87,1
47,4.6,707.22,0
25,1.12,2739.25,1
48,13.18,1397.58,0
60,3.87,300.0,0
39,3.08,1974.91,1
65,10.56,766.9,0
64,8.19,674.85,1
69,4.5,430.76,1
49,10.26,935.53,0
53,3.16,300.0,1
66,15.84,765.35,1
51,2.6,2762.19,1
37,1.73,2311.71,0
38,15.25,3635.65,1
48,12.31,2460.28,0
25,2.02,300.0,1
42,1.24,1370.75,1
61,18.23,1278.85,1
18,14.99,692.64,1
68,3.96,430.95,1
61,10.74,2640.68,1
38,1.33,1674.75,1
53,7.07,598.29,0
45,0.19,376.37,1
63,4.97,3195.14,1
59,0.78,2807.67,1
23,6.45,2862.25,0
53,5.48,2727.09,1
41,5.88,2725.42,1
46,0.46,2508.0,1
34,4.49,1033.95,1
71,14.13,2695.98,1
60,4.6,1877.45,1
33,12.56,787.68,0
24,4.61,1700.28,1
39,5.5,3983.04,1
51,8.3,2128.48,1
48,30.09,2332.54,0
63,1.15,646.05,1
56,0.33,833.27,1
59,9.36,1882.2,1
49,29.78,1499.16,1
24,45.78,1319.64,1
42,6.62,655.59,1
60,6.31,816.6,1
44,10.36,399.66,1
52,8.11,1105.5,0
40,10.05,1507.31,1
29,20.71,1597.03,0
43,13.72,3892.4,1
49,6.87,300.0,0
35,6.2,5000.0,1
41,10.21,2730.06,1
30,6.08,1802.94,1
61,6.12,760.45,1
40,0.16,1162.68,1
66,1.91,2687.04,1
67,6.7,891.99,1
43,17.3,2871.19,1
29,3.27,1670.78,1
18,7.39,1665.75,0
22,4.23,2690.89,0
24,1.11,599.88,0
65,31.77,1294.08,1
46,19.29,1514.34,1
50,0.82,2599.19,1
18,12.72,3667.02,0
27,4.27,551.61,1
58,50.0,1680.83,0
49,3.6,510.39,1
42,2.73,1669.41,1
53,8.39,2345.79,1
69,18.03,1163.7,0
41,2.14,3798.67,1
46,12.36,2366.21,1
47,0.63,2235.74,1
80,25.13,1852.21,1
18,0.85,2660.25,0
55,24.56,4009.55,1
43,6.75,1940.81,1
53,5.94,1217.61,0
35,36.23,5000.0,1
44,46.44,1903.57,1
55,10.5,1504.53,0
80,1.36,2561.51,1
57,7.06,300.0,1
32,7.53,514.07,1
38,7.22,300.0,0
38,8.43,300.0,1
18,0.19,712.19,0
40,12.42,1164.76,1
55,12.46,1119.87,1
25,1.23,1538.19,1
60,8.45,2143.13,1
52,8.4,1201.96,1
33,11.47,2198.1,1
42,0.89,3985.38,1
68,9.85,5000.0,1
56,3.3,4464.94,0
45,7.07,5000.0,0
41,14.84,1565.62,1
46,12.23,304.83,1
37,1.27,1458.24,1
18,8.94,652.27,1
75,34.78,1582.34,1
47,1.71,506.64,1
50,19.17,1820.77,0
44,12.13,852.13,1
33,14.87,845.78,0
42,3.31,3666.34,1
21,3.4,1860.04,0
79,23.65,1655.85,1
26,4.46,3046.53,0
29,0.65,2166.06,1
38,9.18,3005.47,0
64,1.33,1479.84,0
45,15.93,2869.99,1
26,10.27,332.23,0
63,20.77,1458.8,0
55,15.36,2044.26,1
53,1.19,1160.66,1
55,4.8,1503.93,0
80,14.9,3128.83,1
77,5.4,3197.51,0
34,35.89,2036.68,0
69,13.31,4127.4,1
50,0.16,625.95,1
52,21.2,1336.44,1
19,1.06,1376.92,0
42,1.51,3865.06,1
32,13.26,2368.69,1
57,20.02,4621.46,0
61,7.69,353.08,1
18,3.41,2081.69,1
44,4.33,1682.65,1
61,4.2,300.0,1
42,3.96,830.74,0
55,2.78,632.33,1
50,9.39,2349.2,1
50,23.07,3737.75,1
40,3.67,1239.07,0
26,2.07,606.32,1
28,18.24,495.12,1
55,13.54,4786.06,1
45,26.71,924.79,1
42,1.81,300.0,0
38,1.56,1017.85,1
40,7.8,341.18,1
60,9.53,1744.65,1
39,6.54,1614.64,1
24,9.14,1230.32,1
56,1.99,405.12,1
41,6.53,1572.13,1
45,10.73,1377.91,0
69,5.67,1504.88,0
44,11.38,1114.39,1
49,6.0,2730.33,1
27,4.06,3259.97,0
41,3.62,493.9,1
54,5.29,2595.39,1
21,0.23,3393.69,1
48,11.04,5000.0,1
46,18.65,1849.74,1
45,4.38,1131.38,0
60,0.47,2918.56,1
50,43.26,1149.41,0
67,3.06,3526.09,1
30,1.35,1491.93,1
47,4.62,852.56,1
46,13.42,1764.62,1
28,3.48,1339.26,1
59,8.55,1243.25,0
79,5.37,300.0,1
44,1.25,3352.13,1
52,4.01,3335.97,1
46,12.91,2294.98,1
34,9.47,2439.14,1
18,1.28,724.88,1
34,1.78,300.0,1
24,10.24,1905.08,0
70,16.79,1469.89,0
43,4.3,1872.71,1
39,9.05,300.0,0
58,1.87,2662.75,1
28,3.73,715.24,1
33,0.2,580.07,1
46,14.62,5000.0,1
60,5.13,4314.89,1
52,16.94,300.0,1
48,12.32,881.68,1
46,17.65,1254.16,1
51,3.36,3969.54,1
48,2.05,2815.3,1
29,35.72,423.72,1
45,12.63,1739.47,1
28,17.96,1259.81,1
46,0.13,1293.99,1
37,4.38,947.26,1
80,13.58,1267.49,1
44,0.81,2600.35,0
23,8.38,1397.12,1
42,5.6,1506.98,1
52,0.18,2828.53,1
70,2.69,2199.09,1
36,3.35,2847.18,0
21,1.19,734.0,1
57,9.98,1639.34,1
24,2.78,1598.0,1
38,3.25,1413.35,1
41,22.85,1212.89,0
43,6.29,4215.23,1
55,4.98,1109.04,1
34,12.87,3518.93,1
40,24.04,5000.0,1
44,0.25,596.33,1
47,5.95,411.34,1
46,9.44,300.0,1
51,3.84,3483.41,1
57,14.8,3548.29,1
50,35.57,631.01,0
51,28.72,2879.55,1
21,3.09,824.14,1
45,2.57,1687.01,1
52,31.58,3324.95,1
55,6.14,2213.56,0
34,2.34,750.93,1
35,12.28,1772.48,1
36,3.35,1194.67,0
53,3.11,2854.68,1
60,21.14,2166.66,0
38,1.77,2153.4,1
58,0.67,708.42,1
46,3.14,688.01,1
43,9.34,1866.28,0
41,1.31,3134.12,1
56,6.38,4805.46,1
49,9.87,300.0,1
79,18.89,1700.01,1
32,2.61,3338.78,1
52,17.0,2664.28,1
37,2.68,2103.46,1
31,11.29,3300.32,1
44,5.63,647.35,1
47,1.22,2728.29,1
80,12.53,3455.18,1
42,2.46,546.54,1
28,1.94,2168.88,1
49,4.44,2876.83,1
18,10.59,3059.72,0
43,2.67,300.0,1
45,2.03,968.03,1
56,0.1,300.0,1
59,6.38,4188.75,0
37,5.6,1248.21,1
42,2.66,650.7,1
33,0.55,587.4,0
28,5.61,1013.21,1
49,15.52,3459.25,0
25,12.56,732.66,1
38,19.72,4578.16,0
30,0.1,419.93,1
53,33.94,5000.0,0
72,4.18,1032.51,1
25,46.46,4653.81,0
18,2.91,4194.24,0
43,6.38,4182.12,1
45,4.37,1564.01,1
48,4.4,488.4,1
38,18.47,1995.03,1
41,13.72,815.73,1
50,48.47,4208.3,1
60,9.51,1914.78,1
18,6.22,1704.56,0
39,0.94,863.91,1
48,50.0,1150.83,1
31,8.02,2530.77,0
70,12.06,2225.97,1
35,5.22,2879.77,1
44,7.93,3048.38,1
53,28.57,3247.81,1
36,1.82,567.68,1
18,3.46,2306.25,1
38,1.65,2189.56,1
60,15.71,401.6,1
39,0.64,2410.55,1
32,0.85,4157.81,1
58,3.55,2455.21,1
40,7.22,444.31,1
37,5.21,818.59,1
47,0.46,2074.34,1
56,31.58,697.26,1
80,30.55,2600.87,0
57,3.28,1724.44,1
62,13.15,3193.48,0
37,8.64,1335.2,0
29,2.71,2111.14,1
45,3.04,930.35,0
46,6.76,5000.0,1
28,5.43,1671.96,1
42,3.44,538.51,1
50,16.48,3520.93,1
50,6.57,1294.73,1
52,10.64,3397.2,0
49,2.1,1315.63,1
37,7.63,686.85,1
37,3.83,1646.15,0
27,7.47,503.94,1
71,15.18,1270.42,1
45,14.65,3098.53,0
41,4.37,2361.77,1
31,11.85,1860.71,1
80,28.35,1300.76,0
28,9.83,4356.41,1
38,1.61,1902.1,1
51,11.39,943.54,1
54,1.11,3027.27,1
59,20.57,2504.78,0
72,7.27,815.08,1
52,4.86,3806.59,1
29,0.59,1943.06,1
41,4.79,2137.33,1
49,23.35,3979.07,1
76,0.21,453.49,1
24,6.44,860.82,1
63,26.76,4022.15,1
47,5.02,802.01,0
57,5.59,1706.81,0
43,8.64,4415.69,1
32,6.22,624.8,1
56,1.85,300.0,1
54,0.19,551.15,1
59,9.41,1689.02,1
44,25.36,1405.56,1
36,1.12,1281.6,1
21,2.37,1182.69,1
57,4.62,791.55,1
51,16.54,1218.95,1
30,3.14,2284.76,1
36,21.38,2843.69,1
37,0.57,2461.62,1
22,28.29,1194.79,0
32,8.23,1419.49,1
27,10.75,3104.02,1
38,4.58,3073.38,1
33,15.23,5000.0,0
20,1.82,1290.87,1
75,0.5,512.92,1
63,5.03,1787.09,1
33,19.22,2563.81,1
49,14.06,3250.34,1
51,7.28,1082.6,1
62,8.49,2017.11,1
32,1.39,2764.13,0
61,18.37,1673.11,1
36,15.46,1406.91,0
24,10.68,2314.23,1
55,6.28,300.0,1
64,33.37,1322.48,1
80,21.12,5000.0,0
27,10.34,2211.44,1
55,4.65,5000.0,0
38,9.62,1896.52,1
56,8.57,3790.58,0
22,5.01,1178.74,1
26,3.66,1325.69,1
33,5.23,972.38,0
46,8.53,3597.12,0
35,5.59,770.2,0
54,3.06,300.0,1
60,14.31,3307.78,0
53,7.58,702.17,1
69,0.7,2973.29,1
51,4.59,1386.15,1
26,21.62,5000.0,0
65,14.07,5000.0,1
35,3.9,5000.0,1
58,27.84,625.82,1
68,0.8,1663.65,1
51,32.5,300.0,1
22,2.82,2393.5,0
31,0.09,701.6,1
64,5.69,1744.62,0
42,4.45,300.0,1
46,7.75,300.0,1
56,15.93,800.94,1
55,18.48,918.02,0
49,5.13,4365.37,1
41,5.62,1222.87,0
40,1.6,2577.95,1
57,0.49,300.0,1
53,10.25,2138.79,0
41,0.67,2028.43,1
61,13.24,2885.05,1
43,7.75,1959.81,1
32,2.21,5000.0,0
33,7.75,1282.28,1
30,2.02,747.43,0
40,5.78,2988.12,1
63,16.07,2165.09,1
32,6.2,775.99,1
47,1.61,2611.32,1
35,12.87,3648.81,1
41,2.07,2234.49,1
22,13.42,1958.92,1
41,6.53,429.65,1
42,6.05,1249.35,1
53,19.07,729.99,1
48,12.33,2663.19,0
27,0.33,445.6,0
61,3.51,488.0,1
48,20.47,661.37,1
47,0.18,872.42,1
44,7.88,590.01,1
37,13.01,1203.28,1
48,9.72,1303.72,0
52,14.29,3340.19,0
18,12.94,753.37,0
36,11.78,899.0,0
41,17.23,2536.03,1
48,10.38,2930.11,0
62,5.15,1840.69,1
33,6.38,2524.72,1
37,12.61,300.0,1
37,20.9,3106.58,0
32,3.18,1606.6,1
39,4.19,2592.02,1
56,26.7,1987.72,1
29,8.64,1168.92,0
51,1.97,2233.85,0
19,10.9,1025.95,1
36,46.84,5000.0,1
40,17.34,388.07,1
70,13.69,3049.72,0
40,2.33,2118.48,1
18,20.89,1658.01,0
18,7.46,859.29,1
45,22.01,2196.59,1
54,4.0,1614.54,1
50,0.64,336.46,1
47,6.46,2658.23,0
62,3.14,2248.95,1
36,12.56,743.89,1
58,31.49,3447.01,0
20,11.74,3308.07,1
31,21.8,551.91,0
18,6.03,2256.62,1
40,14.77,2903.42,1
44,18.52,423.68,1
46,12.41,300.0,1
45,7.09,1360.03,1
31,9.83,1055.96,1
42,12.06,1583.19,1
22,2.92,4949.5,0
65,16.59,2956.73,1
40,30.02,906.23,1
37,6.26,1917.65,0
68,12.08,1756.13,0
26,13.36,3254.75,1
28,10.85,3036.42,0
28,7.92,1573.87,1
43,21.34,2583.95,1
51,5.96,3661.72,1
56,0.63,2697.29,1
80,18.61,889.44,0
18,11.21,911.71,0
54,18.92,344.53,1
36,1.49,859.66,1
36,0.31,951.29,1
35,27.24,300.0,0
31,1.6,612.2,1
70,16.59,491.52,1
57,17.33,1149.98,1
45,12.33,1808.53,1
65,1.41,832.84,1
22,11.01,4525.18,1
25,21.99,599.31,0
18,5.54,300.0,0
34,5.34,1519.02,1
47,5.85,2838.44,1
46,0.86,1111.64,1
47,22.26,1217.06,0
23,20.34,5000.0,1
57,50.0,3004.8,0
48,8.8,1940.6,1
55,13.91,1589.31,1
18,2.26,300.0,1
49,11.01,3881.81,1
27,10.49,1602.38,1
39,23.15,426.43,0
53,17.77,2502.82,1
46,27.88,3083.65,0
32,20.31,1187.52,0
45,20.3,982.51,0
22,0.66,1410.75,0
62,18.71,812.12,0
41,9.35,583.2,0
61,4.79,1530.17,1
37,0.58,2985.32,1
37,11.32,5000.0,1
33,3.98,1602.66,1
58,6.31,4551.19,1
34,11.45,564.23,0
54,24.28,2894.89,0
39,17.45,1170.57,1
18,5.99,5000.0,1
36,4.91,899.75,1
27,2.74,1930.98,1
45,4.66,311.71,1
27,1.18,1086.73,0
58,35.44,3301.47,0
43,8.53,2817.41,1
42,1.37,1946.15,1
54,4.35,2913.91,1
59,7.92,1485.84,1
44,7.61,4865.72,1
33,0.36,300.0,0
18,30.13,1899.9,0
34,3.22,353.43,1
35,0.16,619.85,0
46,0.8,1014.63,1
39,8.68,1201.83,1
55,1.48,1505.87,1
35,0.43,1522.27,1
44,4.77,957.91,1
62,9.75,1628.15,1
50,1.19,478.62,1
44,3.76,3051.32,0
35,5.41,2566.61,1
35,1.74,4815.97,1
32,7.05,2245.79,1
36,0.89,2455.78,1
56,0.48,2421.27,0
41,7.34,745.16,0
24,2.85,1887.49,0
71,1.0,1124.25,1
49,5.51,2039.3,1
23,24.67,2294.96,1
38,12.88,2788.15,1
46,16.91,2412.52,1
70,20.55,2461.98,1
28,35.98,1186.46,0
59,14.41,2338.86,1
65,9.38,1697.57,0
35,4.55,3665.94,1
40,2.0,1288.89,1
29,11.6,373.41,1
41,50.0,884.13,1
44,6.3,592.13,1
54,12.86,2084.2,1
61,6.83,3010.1,1
33,5.66,518.09,0
18,5.28,2545.17,0
44,7.02,2410.47,1
49,4.57,4655.61,1
48,13.81,3403.88,0
40,20.74,884.3,1
46,21.45,1195.38,1
67,2.58,1290.53,1
50,22.62,4213.38,0
39,4.18,4866.07,1
37,3.7,2344.0,1
42,12.97,417.11,1
69,3.63,1436.11,1
42,0.54,5000.0,1
44,4.68,1738.73,1
37,12.78,1604.21,0
61,3.96,3819.12,1
74,9.93,307.63,1
